von				
uhhh				
turf	grama,turfa	/<span class="ipa dipa">tɝːf</span>/	[sound:7001-8000-cambridge-turf.mp3]	the surface layer of land on which grass is growing, consisting of the grass and the soil in which its roots grow, or a piece of this that is cut from the ground and is usually rectangular. 
swings				
software	software	/<span class="ipa dipa">ˈsɔftˌweər</span>/	[sound:7001-8000-cambridge-software.mp3]	programs that you use to make a computer do different things. 
slips				
shovel	pá	/<span class="ipa dipa">ˈʃʌv·əl</span>/	[sound:7001-8000-cambridge-shovel.mp3]	a tool used for digging that has a long handle and a wide, flat metal part at one end. 
shocking	chocante,de modo chocante	/<span class="ipa dipa">ˈʃɑ·kɪŋ</span>/	[sound:7001-8000-cambridge-shocking.mp3]	very bad and making you feel upset. 
resistance	resistência	/<span class="ipa dipa">rɪˈzɪs·təns</span>/	[sound:7001-8000-cambridge-resistance.mp3]	the act of disagreeing with a plan or idea and refusing to accept it. 
puff	ofegar,tragada	/<span class="ipa dipa">pʌf</span>/	[sound:7001-8000-cambridge-puff.mp3]	to breathe fast and with difficulty, usually because you have been running. ,a small amount of smoke, gas, powder, etc.. 
privately	em particular,intimamente,secretamente	/<span class="ipa dipa">ˈprɑɪ·vɪt·li</span>/	[sound:7001-8000-cambridge-privately.mp3]	in secret, or with only one or two other people present. 
Olivia's				
mirrors				
Marianne				
Marcel				
lyrics	letra de música	/<span class="ipa dipa">ˈlɪr·ɪks</span>/	[sound:7001-8000-cambridge-lyrics.mp3]	the words of a song. 
locking				
karma	carma	/<span class="ipa dipa">ˈkɑːr-</span>/	[sound:7001-8000-cambridge-karma.mp3]	(in the Buddhist and Hindu religions) the force produced by a person’s actions in one life that influences what happens to them in future lives. 
instrument	instrumento musical,ferramenta	/<span class="ipa dipa">ˈɪn·strə·mənt</span>/	[sound:7001-8000-cambridge-instrument.mp3]	an object that is used for playing music, for example a piano. ,a tool that is used for doing something. 
historical	histórico	/<span class="ipa dipa">hɪˈstɔr·ɪ·kəl</span>/	[sound:7001-8000-cambridge-historical.mp3]	relating to the past. 
heartless	cruel,insensível,inflexível,insensivelmente	/<span class="ipa dipa">ˈhɑrt·ləs</span>/	[sound:7001-8000-cambridge-eus75783.mp3]	cruel and not caring about other people. 
fras				
echo	ressoar,eco	/<span class="ipa dipa">ˈek·oʊ</span>/	[sound:7001-8000-cambridge-echo.mp3]	If a sound echoes, you hear it again and again, usually because you are in a large, empty space.. ,a sound that you hear more than once because you are in a big, empty space. 
decades				
comparison	comparação,não tem comparação	/<span class="ipa dipa">kəmˈpær·ə·sən</span>/	[sound:7001-8000-cambridge-comparison.mp3]	the act of comparing two or more people or things. ,used to say that someone or something is much better than someone or something else. 
childish	infantil,imaturo,imaturamente,como criança	/<span class="ipa dipa">ˈtʃɑɪl·dɪʃ</span>/	[sound:7001-8000-cambridge-childish.mp3]	silly, like the behaviour of a child. 
Cassie's				
cardiac	cardíaco	/<span class="ipa dipa">ˈkɑːr-</span>/	[sound:7001-8000-cambridge-cardiac.mp3]	of the heart or heart disease. 
brace	aparelho ortodôntico	/<span class="ipa dipa">breɪs</span>/	[sound:7001-8000-cambridge-brace.mp3]	a wire object that some children wear to make their teeth straight. 
blunt	sem corte,cego,brusco,ríspido,aspereza,rispidez	/<span class="ipa dipa">blʌnt</span>/	[sound:7001-8000-cambridge-blunt.mp3]	not sharp. ,saying exactly what you think without caring if you upset people. 
Betsy				
Benton				
Agnes				
admission	ingresso,entrada,nomeação,admissão,admitidos,ingressantes	/<span class="ipa dipa">ədˈmɪʃ·ən</span>/	[sound:7001-8000-cambridge-admission.mp3]	the money that you pay to enter a place. ,permission to attend a school or to be a member of an organization. ,the act of agreeing that you did something bad. ,the people who have been accepted as students or as members of an organization, or the process of accepting them. 
vanilla	baunilha	/<span class="ipa dipa">vəˈnɪl·ə</span>/	[sound:7001-8000-cambridge-vanilla.mp3]	a substance that is used to give flavour to some sweet foods. 
utterly	completamente,totalmente	/<span class="ipa dipa">ˈʌt̬·ər·li</span>/	[sound:7001-8000-cambridge-utterly.mp3]	completely. 
Tuscany				
ticked				
tequila	tequila	/<span class="ipa dipa">təˈkiː.lə</span>/	[sound:7001-8000-cambridge-tequila.mp3]	a strong alcoholic drink originally from Mexico. 
suspension	suspensão		[sound:7001-8000-cambridge-suspension.mp3]	the act of stopping something happening, operating, etc. for a period of time. ,a punishment in which a person is temporarily not allowed to work, go to school, or take part in an activity. ,equipment attached to the wheels of a vehicle that reduces the uncomfortable effects of going over road surfaces that are not even. ,a liquid in which small pieces of solid are contained, but not dissolved. 
stunned	atordoado,atônito	/<span class="ipa dipa">stʌnd</span>/	[sound:7001-8000-cambridge-usb01640.mp3]	very shocked or surprised. 
Statesville				
Spain				
sadly	tristemente,infelizmente	/<span class="ipa dipa">ˈsæd·li</span>/	[sound:7001-8000-cambridge-sadly.mp3]	in a sad way. ,used to say that you are sorry something is true. 
resolution	resolução	/<span class="ipa dipa">ˌrez·əˈlu·ʃən</span>/	[sound:7001-8000-cambridge-resolution.mp3]	a promise to yourself to do something. 
reserved	reservado,discreto	/<span class="ipa dipa">rɪˈzɜrvd</span>/	[sound:7001-8000-cambridge-reserved.mp3]	describes people who do not often talk about or show their feelings or thoughts. 
purely	puramente	/<span class="ipa dipa">ˈpjʊr·li</span>/	[sound:7001-8000-cambridge-purely.mp3]	only. 
opponent	adversário,oponente	/<span class="ipa dipa">əˈpoʊ·nənt</span>/	[sound:7001-8000-cambridge-eus75241.mp3]	someone who you compete against in a game or competition. ,someone who disagrees with an action or belief and tries to change it. 
noted	famoso,conhecido	/<span class="ipa dipa">ˈnoʊ.t̬ɪd</span>/	[sound:7001-8000-cambridge-noted.mp3]	known by many people, especially because of particular qualities. 
mankind	espécie humana,humanidade	/<span class="ipa dipa">ˌmænˈkɑɪnd</span>/	[sound:7001-8000-cambridge-mankind.mp3]	all people, considered as a group. 
lowest				
kiddin				
jerks				
hitch	imprevisto,pegar uma carona,amarrar,atrelar		[sound:7001-8000-cambridge-hitch.mp3]	a temporary difficulty that causes a short delay. ,to get a free ride in someone else’s vehicle as a way of travelling. ,to fasten something to another thing by tying it with a rope or using a metal hook. 
flirt	paquerar	/<span class="ipa dipa">flɜrt</span>/	[sound:7001-8000-cambridge-flirt.mp3]	to behave as if you are sexually attracted to someone. 
fare	tarifa,preço de passagem,passagem	/<span class="ipa dipa">feər</span>/	[sound:7001-8000-cambridge-fair.mp3]	the price that you pay to travel on a plane, train, bus, etc.. 
extension	extensão (telefônica),extensão,ampliação,anexo	/<span class="ipa dipa">ɪkˈsten·ʃən</span>/	[sound:7001-8000-cambridge-extension.mp3]	a phone that is connected to the main phone in an office or other large building. ,extra time that you are given to do or use something. ,something that is added on to something else to make it longer or bigger. ,a new room or rooms that are added to a building. 
establishment	estabelecimento,fundação,criação	/<span class="ipa dipa">ɪˈstæb·lɪʃ·mənt</span>/	[sound:7001-8000-cambridge-establishment.mp3]	an organization or business. ,the process of starting an organization, school, business, etc.. 
Erin				
equals				
dismiss	despedir,dispensar	/<span class="ipa dipa">dɪsˈmɪs</span>/	[sound:7001-8000-cambridge-dismiss.mp3]	to officially make someone leave their job. ,to give someone official permission to leave. 
delayed				
decade	década	/<span class="ipa dipa">ˈdek·eɪd</span>/	[sound:7001-8000-cambridge-decade.mp3]	a period of ten years. 
christening	batizado	/<span class="ipa dipa">ˈkrɪs·ə·nɪŋ</span>/	[sound:7001-8000-cambridge-christening.mp3]	a ceremony in which a baby is given a name and made a member of the Christian Church. 
casket	caixão,ataúde	/<span class="ipa dipa">ˈkæs·kɪt</span>/	[sound:7001-8000-cambridge-casket.mp3]	a box in which a dead body is buried or cremated. 
c'mere				
broker	corretor,-ora,-ora da bolsa	/<span class="ipa dipa">ˈbroʊ.kɚ</span>/	[sound:7001-8000-cambridge-broker.mp3]	a person who buys and sells foreign money, shares in companies, etc., for other people. 
breakup				
Brad's				
biting	cortante,mordaz	/<span class="ipa dipa">-t̬ɪŋ</span>/	[sound:7001-8000-cambridge-biting.mp3]	used to describe weather that is extremely cold, especially when it causes you physical pain. ,used to describe words or people that criticize someone or something, usually in an unkind way. 
Atlanta				
antibiotics				
accusation	acusação	/<span class="ipa dipa">ˌæk·jʊˈzeɪ·ʃən</span>/	[sound:7001-8000-cambridge-accusation.mp3]	a statement that you think someone has done something bad. 
abducted				
witchcraft	bruxaria	/<span class="ipa dipa">-kræft</span>/	[sound:7001-8000-cambridge-uswisec006.mp3]	the activity of performing magic to help or harm other people. 
whoever's				
traded				
titan	titã	/<span class="ipa dipa">ˈtaɪ.t<span class="sp dsp">ə</span>n</span>/	[sound:7001-8000-cambridge-tighten.mp3]	a person who is very important, powerful, strong, big, clever, etc.. 
thread	linha,fio,colocar o fio em,enfiar	/<span class="ipa dipa">θred</span>/	[sound:7001-8000-cambridge-thread.mp3]	a long, thin piece of cotton, wool, etc. that is used for sewing. ,to put something long and thin such as string or thread through a narrow hole or into a small space. 
spelling	grafia,ortografia	/<span class="ipa dipa">ˈspel·ɪŋ</span>/	[sound:7001-8000-cambridge-spelling.mp3]	the letters that are used to write a word. ,someone’s ability to spell words. 
so's				
smelly	malcheiroso,fedorento	/<span class="ipa dipa">ˈsmel·i</span>/	[sound:7001-8000-cambridge-smelly.mp3]	having a bad smell. 
sharks				
school's				
Sandi				
runnin				
remaining	restante	/<span class="ipa dipa">rɪˈmeɪ·nɪŋ</span>/	[sound:7001-8000-cambridge-remaining.mp3]	continuing to exist when everything or everyone else has gone or been done. 
punching				
protein	proteína	/<span class="ipa dipa">ˈproʊ·tin</span>/	[sound:7001-8000-cambridge-protein.mp3]	a substance found in foods such as meat and milk that is necessary for the body to grow and be strong. 
printed				
paramedics				
newest				
murdering				
mine's				
masks				
marathon	maratona	/<span class="ipa dipa">ˈmær·əˌθɑn</span>/	[sound:7001-8000-cambridge-marathon.mp3]	a race in which people run for 26.2 miles or 42 km. 
Li				
Lawndale				
laptop	laptop	/<span class="ipa dipa">ˈlæpˌtɑp</span>/	[sound:7001-8000-cambridge-uscld00785.mp3]	a small computer that you can carry around with you. 
intact	intacto	/<span class="ipa dipa">ɪnˈtækt</span>/	[sound:7001-8000-cambridge-intact.mp3]	not damaged or destroyed. 
ins				
initials				
heights				
grampa				
Elton				
diaper	fralda	/<span class="ipa dipa">ˈdɑɪ·pər</span>/	[sound:7001-8000-cambridge-diaper.mp3]	a thick piece of paper or cloth worn by a baby on its bottom. 
democracy	democracia	/<span class="ipa dipa">dɪˈmɑ·krə·si</span>/	[sound:7001-8000-cambridge-democracy.mp3]	a system of government in which all the people choose their leaders, or a country with this system. 
deceased	falecido	/<span class="ipa dipa">dɪˈsɪst</span>/	[sound:7001-8000-cambridge-deceased.mp3]	dead. 
Darrin				
Colleen's				
choking				
charms				
careless	descuidado,desleixado,indiferente	/<span class="ipa dipa">ˈkeər·ləs</span>/	[sound:7001-8000-cambridge-careless.mp3]	not giving enough attention to what you are doing. 
bushes				
buns				
bummed				
accounting				
travels				
Taylor's				
shred	tira,picar,cortar em tiras ou pedaços	/<span class="ipa dipa">ʃred</span>/	[sound:7001-8000-cambridge-shred.mp3]	a very small piece that has been torn from something. ,to tear or cut something into small, thin pieces. 
saves				
saddle	sela,selim,banco,selar	/<span class="ipa dipa">ˈsæd·<span class="sp dsp">ə</span>l</span>/	[sound:7001-8000-cambridge-saddle.mp3]	a leather seat that you put on a horse so that you can ride it. ,a seat on a bicycle or motorcycle. ,to put a saddle on a horse. 
rethink				
regards				
references				
razor	aparelho de barbear,navalha	/<span class="ipa dipa">ˈreɪ·zər</span>/	[sound:7001-8000-cambridge-razor.mp3]	a piece of equipment with a sharp blade, used for removing hair from the face, legs, etc.. 
precinct	área,zona,distrito policial,distrito eleitoral		[sound:7001-8000-cambridge-precinct.mp3]	a part of a city or a town in which vehicles are not allowed, used for a special purpose, such as shopping. ,a division of a city or a town, especially an area protected by a particular unit of the police or a division used for voting purposes. 
pistol	pistola	/<span class="ipa dipa">ˈpɪs·t<span class="sp dsp">ə</span>l</span>/	[sound:7001-8000-cambridge-pistol.mp3]	a small gun. 
persuade	persuadir,convencer	/<span class="ipa dipa">pərˈsweɪd</span>/	[sound:7001-8000-cambridge-persuade.mp3]	to make someone agree to do something by talking to them a lot about it. ,to make someone believe that something is true. 
patterns				
meds	medicação	/<span class="ipa dipa">medz</span>/	[sound:7001-8000-cambridge-cald4us1451.mp3]	a medicine or a set of medicines that someone takes regularly. 
McIntyre				
manipulating				
llanfair				
leash	coleira	/<span class="ipa dipa">liʃ</span>/	[sound:7001-8000-cambridge-leash.mp3]	a chain, piece of leather, etc. that you attach to a dog’s neck and hold in order to control the dog. 
Kenny's				
Kansas				
housing	habitação,moradia	/<span class="ipa dipa">ˈhɑʊ·zɪŋ</span>/	[sound:7001-8000-cambridge-housing.mp3]	used to talk in general about places to live in, such as flats or houses. 
hearted				
guarantees				
fucks				
folk	pessoas,povo,gente,folclórico	/<span class="ipa dipa">foʊk</span>/	[sound:7001-8000-cambridge-folk.mp3]	people. ,typical of the people of a particular group or country. 
flown	particípio passado de “fly”	/<span class="ipa dipa">floʊn</span>/	[sound:7001-8000-cambridge-flown.mp3]	past participle of fly. 
feast	banquete	/<span class="ipa dipa">fist</span>/	[sound:7001-8000-cambridge-feast.mp3]	a large meal, especially to celebrate something special. 
ey				
extent	extensão,alcance,grau,em grande parte,até certo ponto	/<span class="ipa dipa">ɪkˈstent</span>/	[sound:7001-8000-cambridge-extent.mp3]	the size or importance of something. ,mainly. ,used to say that something is true, but is not the whole truth. 
educated	culto,instruído	/<span class="ipa dipa">ˈedʒ·əˌkeɪ·t̬ɪd</span>/	[sound:7001-8000-cambridge-educated.mp3]	Someone who is educated has learned a lot at school or college and has a good level of knowledge.. 
disgrace	desgraça,ser uma desgraça,desgraçar	/<span class="ipa dipa">dɪsˈɡreɪs</span>/	[sound:7001-8000-cambridge-disgrace.mp3]	the action of someone doing something very bad that makes people stop respecting them. ,to be very bad. ,to make people stop respecting you or your family, team, etc. by doing something very bad. 
determination	determinação	/<span class="ipa dipa">dɪˌtɜr·məˈneɪ·ʃən</span>/	[sound:7001-8000-cambridge-determination.mp3]	the action of continuing to try to do something, although it is very difficult. 
deposition				
coverage	cobertura	/<span class="ipa dipa">-ɚ-</span>/	[sound:7001-8000-cambridge-coverage.mp3]	the reporting of a particular important event or subject. ,financial protection so that you get money if something bad happens. 
corridor	corredor	/<span class="ipa dipa">ˈkɔr·ɪ·dər</span>/	[sound:7001-8000-cambridge-corridor.mp3]	a passage in a building or train with rooms on one or both sides. 
Caesar				
burial	sepultamento,enterro	/<span class="ipa dipa">ˈber·i·əl</span>/	[sound:7001-8000-cambridge-burial.mp3]	the act of putting a dead body into the ground. 
bronze	bronze	/<span class="ipa dipa">brɑnz</span>/	[sound:7001-8000-cambridge-bronze.mp3]	a shiny, orange-brown metal. 
bookstore				
boil	ferver,cozinhar (em água),furúnculo	/<span class="ipa dipa">bɔɪl</span>/	[sound:7001-8000-cambridge-boil.mp3]	If a liquid boils, or if you boil it, it reaches the temperature where bubbles rise up in it and it produces steam.. ,to cook food in water that is boiling. ,If a container of liquid boils, or if you boil it, it reaches the temperature where bubbles rise up in it and it produces steam.. ,a red swollen area on the skin that is infected. 
Bella				
Barney				
abilities				
werewolf	lobisomem,licantropo	/<span class="ipa dipa">ˈwer.wʊlf</span>/	[sound:7001-8000-cambridge-werewolf.mp3]	someone who, in stories, changes into a wolf at the time of the full moon (= when the moon is a complete circle). 
vitals				
veil	véu	/<span class="ipa dipa">veɪl</span>/	[sound:7001-8000-cambridge-veil.mp3]	a thin piece of material that covers a woman’s face. 
trespassing				
teaches				
sidewalk	calçada	/<span class="ipa dipa">ˈsɑɪdˌwɔk</span>/	[sound:7001-8000-cambridge-sidewalk.mp3]	a path with a hard surface by the side of a road that people walk on. 
Shaw				
sensible	sensato,razoável,sensatamente,razoavelmente	/<span class="ipa dipa">ˈsen·sə·bəl</span>/	[sound:7001-8000-cambridge-sensible.mp3]	showing the ability to make good decisions and do things that will not make problems. 
punishing	penoso,duro,cansativo,levar uma surra		[sound:7001-8000-cambridge-punishing.mp3]	very difficult and making you feel tired. ,to be damaged because of rough treatment. 
Pierre				
overtime	hora extra	/<span class="ipa dipa">ˈoʊ·vərˌtɑɪm</span>/	[sound:7001-8000-cambridge-eus75443.mp3]	extra time that you work after your usual working hours. 
optimistic	otimista,com optimismo	/<span class="ipa dipa">ˌɑp·təˈmɪs·tɪk</span>/	[sound:7001-8000-cambridge-eus75258.mp3]	always thinking that good things will happen. 
occasions				
obsessing				
oak	carvalho	/<span class="ipa dipa">oʊk</span>/	[sound:7001-8000-cambridge-eus75080.mp3]	a large tree found in northern countries, or the wood of this tree. 
notify	notificar	/<span class="ipa dipa">ˈnoʊ.t̬ə-</span>/	[sound:7001-8000-cambridge-notify.mp3]	to tell someone officially about something. 
mornin				
jeopardy	em risco	/<span class="ipa dipa">-ɚ-</span>/	[sound:7001-8000-cambridge-jeopardy.mp3]	in danger of being damaged or destroyed. 
Jaffa				
injection				
hilarious	hilariante	/<span class="ipa dipa">hɪˈleər·i·əs</span>/	[sound:7001-8000-cambridge-eus72219.mp3]	extremely funny. 
Hayes				
Gannon				
distinct	distinto,claro,nítido,claramente,nitidamente	/<span class="ipa dipa">dɪˈstɪŋkt</span>/	[sound:7001-8000-cambridge-distinct.mp3]	different and separate. ,clear and easy to see or hear. 
directed				
desires				
dee				
dame	dama	/<span class="ipa dipa">deɪm</span>/	[sound:7001-8000-cambridge-dame.mp3]	used in the UK before the name of a woman who has been given an official title. 
curve	curva,dobrar	/<span class="ipa dipa">kɜrv</span>/	[sound:7001-8000-cambridge-curve.mp3]	a line that bends around like part of a circle. ,to move in a curve or form a curve. 
confide	revelar		[sound:7001-8000-cambridge-confide.mp3]	to tell something secret or personal to someone who you trust not to tell anyone else. 
cone	cone,casquinha	/<span class="ipa dipa">koʊn</span>/	[sound:7001-8000-cambridge-cone.mp3]	a solid shape with a round bottom and a pointed top. ,a sweet, hard food shaped like a cone or cup that holds ice cream. 
challenging	estimulante,desafiador	/<span class="ipa dipa">ˈtʃæl·ən·dʒɪŋ</span>/	[sound:7001-8000-cambridge-challenging.mp3]	difficult, in a way that tests your ability or determination. 
cautious	cauteloso,precavido,prudente,cautelosamente,precavidamente,com cuidado	/<span class="ipa dipa">ˈkɔ·ʃəs</span>/	[sound:7001-8000-cambridge-cautious.mp3]	taking care to avoid danger or bad situations. 
Cathy				
alter	alterar,mudar	/<span class="ipa dipa">ˈɔl·tər</span>/	[sound:7001-8000-cambridge-alter.mp3]	to change, or to make someone or something change. 
yada				
wilderness	deserto,mato	/<span class="ipa dipa">-dɚ-</span>/	[sound:7001-8000-cambridge-eus74991.mp3]	an area of land that has not been used to grow crops or had towns and roads built on it, especially because it is difficult to live in as a result of its extremely cold or hot weather or bad earth. ,an outside area in which plants are left to grow naturally or untidily. 
where're				
vindictive	vingativo		[sound:7001-8000-cambridge-vindictive.mp3]	having or showing a wish to harm someone because you think that they harmed you; unwilling to forgive. 
vial				
venture	empreendimento,arriscar-se a	/<span class="ipa dipa">-tʃɚ</span>/	[sound:7001-8000-cambridge-venture.mp3]	a new activity, usually in business, that involves risk or uncertainty. ,to risk going somewhere or doing something that might be dangerous or unpleasant, or to risk saying something that might be criticized. 
Valenti				
tomb	tumba	/<span class="ipa dipa">tum</span>/	[sound:7001-8000-cambridge-tomb.mp3]	a place where a dead person is buried. 
teeny				
subjects				
stroll	passear,dar uma volta,passeio,volta	/<span class="ipa dipa">stroʊl</span>/	[sound:7001-8000-cambridge-stroll.mp3]	to walk somewhere in a slow and relaxed way. 
sittin				
scrub	esfregar,escovar	/<span class="ipa dipa">skrʌb</span>/	[sound:7001-8000-cambridge-scrub.mp3]	to clean something by rubbing it hard with a brush. 
Rudy				
rebuild	reconstruir	/<span class="ipa dipa">riˈbɪld</span>/	[sound:7001-8000-cambridge-rebuild.mp3]	to build something again after it has been damaged. ,to make a situation succeed again after something bad caused it to fail. 
Rachel's				
posters				
parallel	paralelo	/<span class="ipa dipa">ˈpær·əˌlel</span>/	[sound:7001-8000-cambridge-parallel.mp3]	If two or more lines are parallel, the distance between them is the same along all their length.. 
ordeal	provação	/<span class="ipa dipa">ɔːr-</span>/	[sound:7001-8000-cambridge-eus75279.mp3]	a very unpleasant and painful or difficult experience. 
orbit	órbita,orbitar,descrever uma órbita ao redor de	/<span class="ipa dipa">ˈɔr·bɪt</span>/	[sound:7001-8000-cambridge-eus75272.mp3]	the circular journey that a spacecraft or planet makes around the sun, the moon, or another planet. 
O'Brien				
nuns				
northern	do norte,setentrional,boreal	/<span class="ipa dipa">ˈnɔr·ðərn</span>/	[sound:7001-8000-cambridge-northern.mp3]	in or from the north part of an area. 
Max's				
Jennifer's				
intimacy	intimidade,relação sexual	/<span class="ipa dipa">-t̬ə-</span>/	[sound:7001-8000-cambridge-eus72563.mp3]	a situation in which you have a close friendship or sexual relationship with someone. ,things that are said or done only by people who have a close relationship with each other. 
inheritance	herança		[sound:7001-8000-cambridge-inheritance.mp3]	a physical or mental characteristic inherited from your parents, or the process by which this happens. 
feather	pena,uma grande conquista,acumular riquezas desonestamente	/<span class="ipa dipa">ˈfeð·ər</span>/	[sound:7001-8000-cambridge-feather.mp3]	one of the soft, light things that cover a bird’s skin. ,an achievement to be proud of. ,to make yourself rich, especially in a way that is selfish or dishonest. 
farmer	fazendeiro,-a,agricultor,-ora	/<span class="ipa dipa">ˈfɑr·mər</span>/	[sound:7001-8000-cambridge-farmer.mp3]	someone who owns or looks after a farm. 
fails				
exploded				
donate	doar	/<span class="ipa dipa">ˈdoʊ·neɪt</span>/	[sound:7001-8000-cambridge-donate.mp3]	to give something, mainly money, to a person or organization that needs help. 
distracting				
digger	escavadeira	/<span class="ipa dipa">-ɚ</span>/	[sound:7001-8000-cambridge-usdiffi008.mp3]	a machine used for digging. 
despair	desespero,desesperar	/<span class="ipa dipa">dɪˈspeər</span>/	[sound:7001-8000-cambridge-despair.mp3]	a feeling of having no hope. ,to feel that you have no hope. 
democratic	democrático,democraticamente	/<span class="ipa dipa">ˌdem·əˈkræt̬·ɪk</span>/	[sound:7001-8000-cambridge-democratic.mp3]	following or supporting the political system of democracy. ,relating to the Democratic Party in the US. 
defended				
crackers	doido	/<span class="ipa dipa">ˈkræk.ɚz</span>/	[sound:7001-8000-cambridge-uscoxsw013.mp3]	silly, stupid, or slightly mentally ill. 
commercials				
Bryant's				
ammunition	munição	/<span class="ipa dipa">ˌæm·jəˈnɪʃ·ən</span>/	[sound:7001-8000-cambridge-ammunition.mp3]	bullets and bombs to be fired from guns. 
wildwind				
virtue	virtude	/<span class="ipa dipa">ˈvɜr·tʃu</span>/	[sound:7001-8000-cambridge-virtue.mp3]	a good quality that someone has. ,a useful quality. 
thoroughly	completamente,minuciosamente,cuidadosamente,muito	/<span class="ipa dipa">ˈθɜr·ə·li</span>, <span class="ipa dipa">ˈθʌr·ə·li</span>/	[sound:7001-8000-cambridge-thoroughly.mp3]	very carefully. ,very, or very much. 
tails				
spicy	condimentado	/<span class="ipa dipa">ˈspɑɪ·si</span>/	[sound:7001-8000-cambridge-spicy.mp3]	containing strong flavours from spice. 
sketches				
Silva				
sights				
sheer	puro,absoluto,íngreme	/<span class="ipa dipa">ʃɪər</span>/	[sound:7001-8000-cambridge-shear.mp3]	used to say that a feeling or quality is very strong. ,very steep. 
shaving				
seize	agarrar,aproveitar uma oportunidade,agarrar uma oportunidade	/<span class="ipa dipa">siz</span>/	[sound:7001-8000-cambridge-seize.mp3]	to take hold of something quickly and firmly. ,to do something quickly in order to use an opportunity. 
scarecrow	espantalho	/<span class="ipa dipa">ˈskeərˌkroʊ</span>/	[sound:7001-8000-cambridge-scarecrow.mp3]	a model of a person that is put in a field to frighten birds and stop them from eating the plants. 
refreshing	interessante,animador,refrescante	/<span class="ipa dipa">rɪˈfreʃ·ɪŋ</span>/	[sound:7001-8000-cambridge-refreshing.mp3]	different and interesting. ,making you feel less hot or tired. 
prosecute	processar	/<span class="ipa dipa">ˈprɑ·sɪˌkjut</span>/	[sound:7001-8000-cambridge-prosecute.mp3]	to accuse someone of a crime in a court of law. 
possess	possuir	/<span class="ipa dipa">pəˈzes</span>/	[sound:7001-8000-cambridge-possess.mp3]	to have or own something. 
platter	travessa,prato	/<span class="ipa dipa">ˈplæt̬.ɚ</span>/	[sound:7001-8000-cambridge-platter.mp3]	a large plate used for serving food or a meal with one type of food served on a large plate. 
Phillip's				
napkin	guardanapo	/<span class="ipa dipa">ˈnæp·kɪn</span>/	[sound:7001-8000-cambridge-napkin.mp3]	a piece of cloth or paper that you use when you eat to clean your mouth and hands, and keep your clothes clean. 
misplaced				
merchandise	mercadoria	/<span class="ipa dipa">ˈmɝː-</span>/	[sound:7001-8000-cambridge-eus72968.mp3]	goods that are bought and sold. 
membership	adesão,associação	/<span class="ipa dipa">ˈmem·bərˌʃɪp</span>/	[sound:7001-8000-cambridge-membership.mp3]	the fact of belonging to a group or an organization. 
loony	biruta,doido,-a,maluco		[sound:7001-8000-cambridge-loony.mp3]	a person who is crazy, silly, or strange. 
Leanna				
jinx	urucubaca,azar,pé-frio,azarento,dar azar a,com urucubaca,com azar,azarado	/<span class="ipa dipa">dʒɪŋkst</span>/	[sound:7001-8000-cambridge-jinx.mp3],[sound:7001-8000-cambridge-ukjimda009.mp3]	bad luck, or a person or thing that is believed to bring bad luck. ,to cause a person or group to experience bad luck. 
herr				
heroic	heroico	/<span class="ipa dipa">hɪˈroʊ·ɪk</span>/	[sound:7001-8000-cambridge-heroic.mp3]	very brave. 
Frankenstein				
fag	cigarro	/<span class="ipa dipa">fæɡ</span>/	[sound:7001-8000-cambridge-fag.mp3]	a cigarette. 
facial	facial,limpeza de pele		[sound:7001-8000-cambridge-facial.mp3]	of or on the face. ,a beauty treatment that cleans and improves the skin of the face with creams and gentle rubbing. 
efficient	eficiente,eficientemente	/<span class="ipa dipa">ɪˈfɪʃ·ənt</span>/	[sound:7001-8000-cambridge-eus71450.mp3]	working well and not wasting time or energy. 
devil's				
corps	corpo	/<span class="ipa dipa">kɔːr</span>/	[sound:7001-8000-cambridge-core.mp3]	a military unit trained to perform particular duties. ,a group of people who are connected because they are involved in a particular activity. 
clan	clã,família		[sound:7001-8000-cambridge-clan.mp3]	a group of families, especially in Scotland, who originally came from the same family and have the same name. ,a large family, or a group of people who share the same interest. 
bummer				
boundaries				
attract	atrair,atrair a atenção,o interesse,etc.	/<span class="ipa dipa">əˈtrækt</span>/	[sound:7001-8000-cambridge-attract.mp3]	to make people come to a place or do a particular thing. ,to cause people to pay attention, be interested, etc.. ,to cause someone to be interested, especially sexually. ,When something such as a magnet attracts something else, it pulls it towards it.. 
arrow	seta,flecha	/<span class="ipa dipa">ˈær·oʊ</span>/	[sound:7001-8000-cambridge-arrow.mp3]	a symbol used on signs to show a direction. ,a long stick with a sharp point at one end that is shot from a bow (= a curved piece of wood). 
ambitious	ambicioso,ambiciosamente	/<span class="ipa dipa">æmˈbɪʃ·əs</span>/	[sound:7001-8000-cambridge-ambitious.mp3]	wanting to be successful or powerful. ,An ambitious plan will need a lot of work and will be difficult to achieve.. 
abbey	abadia	/<span class="ipa dipa">ˈæb·i</span>/	[sound:7001-8000-cambridge-abbey.mp3]	a group of buildings that includes a large Christian church, where religious men or women once lived. 
waits				
virtually	praticamente,virtualmente	/<span class="ipa dipa">ˈvɜr·tʃu·ə·li</span>/	[sound:7001-8000-cambridge-virtually.mp3]	almost. 
syrup	xarope,calda	/<span class="ipa dipa">ˈsɪr·əp</span>/	[sound:7001-8000-cambridge-syrup.mp3]	a very sweet liquid made from sugar and water. 
