hum	<u><b>hum</b></u>:zumbido. <u><b>to hum</b></u>:zumbir,cantarolar,zunir.	1. to sing without opening your mouth			(3)murmurar,(3)zumbir,(3)cantarolar,(3)zumbido	(147)zumbido,(81)cantarolar	zumbido,zumbir,cantarolar,murmurar	zumbido	cantar com os lábios fechados,zunir,zumbido						buzz, vibrate																										zumbido				[sound:6001-7000/thesaurus/6001-7000-thesaurus-hum.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-hum.mp3]					hʌm	hʌm					"<span class=""ipa dipa"">hʌm</span>"																	
haunt	<u><b>haunt</b></u>:local habitual,paradeiro,pouso,reduto. <u><b>to haunt</b></u>:assombrar,frequentar.	1. If a ghost haunts a place, it appears there often.			assombro,(3)assombrar	(689)assombrar	perseguir,assombrar,atormentar	perseguir,assombrar	assombrar,atormentar						place for socializing,visit as a spirit,spend a lot of time at																										assombrar				[sound:6001-7000/thesaurus/6001-7000-thesaurus-haunt.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-haunt.mp3]					hɔːnt	"hɔnt, hɑnt; <span class=""luna-def-number italic"">for 10 also</span>  hænt"					"<span class=""ipa dipa"">hɔnt</span>"																	
git	<u><b>git</b></u>:cretino	1. a person, especially a man, who is stupid or unpleasant			idiota	(9)cromo,(28)idiota,(15)imbecil			canalha						go away,leave, retreat,leave a place																										git				[sound:6001-7000/thesaurus/6001-7000-thesaurus-git.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-cald4us1002.mp3]						gɪt					"<span class=""ipa dipa"">ɡɪt</span>"																	
forgiving	<u><b>forgiving</b></u>:remissório. <u><b>forgiving</b></u>:misericordioso,clemente.				(3)indulgente,perdoando	(344)perdoar	perdoando,clemente,indulgente,perdoar	clemente							sparing																										perdoando				[sound:6001-7000/thesaurus/6001-7000-thesaurus-forgiving.mp3]						fəˈgɪvɪŋ,fəˈgɪv	fərˈgɪv ɪŋ																						
fleet	<u><b>fleet</b></u>:esquadra,frota. <u><b>fleet</b></u>:rápido,ligeiro,veloz.	1. a group of ships			frota	(11088)frota	frota	frota	frota,esquadra						quick in movement,group of ships																										frota				[sound:6001-7000/thesaurus/6001-7000-thesaurus-fleet.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-fleet.mp3]					fliːt	flit					"<span class=""ipa dipa"">flit</span>"																	
errand	<u><b>errand</b></u>:mensagem,missão,recado,incumbência.	1. a short journey to a place such as a shop to buy or do something for yourself or someone else			(3)recado,incumbência	(143)recado,(120)missão,(62)coisa,(64)tarefa	recado,serviço		serviço,incumbência,compra						task							"01. <font color=""#c7c7c7""><i>The purpose of such a trip</i></font><br><font color=""#c7c7c7""><i>O propósito de tal viagem</i></font><br><b>""He finished his <font color=""#ff0000"">errands</font>""</b><br><i>""Ele terminou sua missão""</i><br>"																			recado				[sound:6001-7000/thesaurus/6001-7000-thesaurus-errand.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-errand.mp3]					ˈerənd	ˈɛr ənd		ɛrənd, ˈerənd, ˈɛrənd			"<span class=""ipa dipa"">ˈer·ənd</span>"																	
emperor	<u><b>emperor</b></u>:imperador.	1. a male ruler of an empire (= a group of countries that is ruled by one person or government)			imperador	(16029)imperador	imperador		imperador						ruler																										imperador																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-emperor.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-emperor.mp3]					ˈempərə	ˈɛm pər ər					"<span class=""ipa dipa"">ˈem·pər·ər</span>"		
abortion	<u><b>abortion</b></u>:aborto.	1. a medical operation to end a pregnancy			aborto	(4603)aborto	aborto	aborto	aborto						expulsion of fetus,failure			01. the deliberate ending of a pregnancy at an early stage<BR>02. a medical operation to end a pregnancy at an early stage<BR>03. the process of giving birth to a baby before it is fully developed and able to survive								"01. <font color=""#c7c7c7""><i>the deliberate ending of a pregnancy at an early stage</i></font><br><font color=""#c7c7c7""><i>o fim deliberado de uma gravidez numa fase inicial</i></font><br><b>""to support/oppose <font color=""#ff0000"">abortion</font>""</b><br><i>""apoiar / opor o aborto""</i><br><br><b>""a woman’s right to <font color=""#ff0000"">abortion</font>""</b><br><i>""o direito de uma mulher ao aborto""</i><br><br><b>""the country's strict <font color=""#ff0000"">abortion</font> laws""</b><br><i>""as leis rigorosas do país sobre o aborto""</i><br><br><b>""I've always been anti-<font color=""#ff0000"">abortion</font>.""</b><br><i>""Sempre fui anti-aborto.""</i><br><br><br>02. <font color=""#c7c7c7""><i>a medical operation to end a pregnancy at an early stage</i></font><br><font color=""#c7c7c7""><i>uma operação médica para acabar com uma gravidez numa fase inicial</i></font><br><font color=""#c7c7c7""><i>synonyms:termination</i></font><br><b>""She decided to have an <font color=""#ff0000"">abortion</font>.""</b><br><i>""Ela decidiu fazer um aborto.""</i><br><br><b>""Some medical staff wanted the right to refuse to perform <font color=""#ff0000"">abortion</font>s.""</b><br><i>""Alguns médicos queriam o direito de se recusar a fazer abortos.""</i><br><br><br>03. <font color=""#c7c7c7""><i>the process of giving birth to a baby before it is fully developed and able to survive</i></font><br><font color=""#c7c7c7""><i>o processo de dar à luz um bebé antes de estar totalmente desenvolvido e capaz de sobreviver</i></font><br><font color=""#c7c7c7""><i>synonyms:miscarriage</i></font><br><b>""Higher amounts of caffeine may be associated with increased rates of <font color=""#ff0000"">abortion</font> and low birthweight.""</b><br><i>""Quantidades mais elevadas de cafeína podem estar associadas ao aumento das taxas de aborto e baixo peso à nascença.""</i><br><br>"															aborto																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-abortion.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-abortion.mp3]					əˈbɔːʃn	əˈbɔr ʃən					"<span class=""ipa dipa"">əˈbɔr·ʃən</span>"		
strict	<u><b>strict</b></u>:rigoroso,rígido,estrito,severo,intransigente,austero.	1. A strict person makes sure that children or people working for them behave well, and does not allow them to break any rules.			(3)estrito,(3)rigoroso	(1798)estrito,(2128)rigoroso	estrito,rígido,severo,rigoroso	estrito,rígido	rígido,severo,austero,rigoroso	<b>strict</b>  <b>1.</b> rígido <b>2.</b> exato					authoritarian,accurate, absolute																										estrito				[sound:6001-7000/thesaurus/6001-7000-thesaurus-strict.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-strict.mp3]				(strɪkt)	strɪkt	strɪkt					"<span class=""ipa dipa"">strɪkt</span>"																	
shifts	<u><b>shifts</b></u>:trocas.				turnos	(1232)turnos									switch, fluctuation,trick, stratagem,time served doing work, fluctuate																										turnos				[sound:6001-7000/thesaurus/6001-7000-thesaurus-shifts.mp3]						ʃɪft	ʃɪft																						
plotting	<u><b>plotting</b></u>:conluiado. <u><b>plotting</b></u>:intriga.				plotagem,(2)conspirar	(70)a planear,(186)conspirar,(66)conspirando,(98)tramando	conspirar				"<div>1. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  delineação, traçado<br>2. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  diagrama, planta<br>3. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  traçado de diagrama, traçado de planta<br>4. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  conspiração, conluio, maquinação</div>"				plan, scheme,map out; draw																										conspiração				[sound:6001-7000/thesaurus/6001-7000-thesaurus-plotting.mp3]						plɒt,ˈplɒtɪŋ	plɒt		ˈplɒtɪŋ				ˈplɒtɪŋ																
perimeter	<u><b>perimeter</b></u>:perímetro.	1. the outer edge of an area of land or the border around it			perímetro	(3534)perímetro	perímetro		perímetro						circumference, border																										perimetral																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-perimeter.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-eus73503.mp3]					pəˈrɪmɪtə	pəˈrɪm ɪ tər					"<span class=""ipa dipa"">-ˈrɪm.ə.t̬ɚ</span>"		
pals	<u><b>pals</b></u>:amigos.				parceiros	(819)amigos									person's friend																										amigos																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-pals.mp3]		[sound:youdao-dcde3a33-c554f3bf-0c9fe778-7fc96f2c-983bba06.mp3]				pæl	pæl							
mattered					importava,(2)importar	(306)importava	importar								be of consequence, importance																										importado				[sound:6001-7000/thesaurus/6001-7000-thesaurus-mattered.mp3]						ˈmætə,ˈmætəz	ˈmæt ər																						
jews					judeus	(15738)judeus																																			judeus										ʤuː,ʤuːz																							
grease	<u><b>grease</b></u>:gordura,banha,graxa,sebo. <u><b>to grease</b></u>:untar,barrar.	1. a substance such as oil or fat			(3)lubrificar,graxa,(3)untar,(3)gordura	(712)graxa,(497)gordura	lubrificar,untar,lubrificante,graxa,gordura	lubrificante,graxa,gordura,lubrificar	graxa,gordura						fat,lubricate,bribe																										graxa				[sound:6001-7000/thesaurus/6001-7000-thesaurus-grease.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-grease.mp3]					griːs	"<span class=""luna-pos"">noun</span> gris; <span class=""luna-pos"">verb</span> gris, griz"					"<span class=""ipa dipa"">ɡris</span>"																	
eyewitness	<u><b>eyewitness</b></u>:testemunha ocular	1. a person who saw something happen, for example, a crime or an accident			testemunha ocular,(3)testemunha	(416)testemunha ocular,(446)testemunha	testemunha		testemunha						person who sees an event occur																										testemunha ocular				[sound:6001-7000/thesaurus/6001-7000-thesaurus-eyewitness.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-eyewitness.mp3]					ˈaɪwɪtnɪs	"<span class=""luna-pos"">noun</span> ˈaɪˌwɪt nɪs, ˈaɪˈwɪt nɪs; <span class=""luna-pos"">verb</span> ˈaɪˌwɪt nɪs"																						
enthusiasm	<u><b>enthusiasm</b></u>:entusiasmo,alvoroço,furor.	1. a feeling of interest and excitement about something			entusiasmo	(4502)entusiasmo	entusiasmo		entusiasmo						keen interest, excitement																										entusiasmo																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-enthusiasm.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-eus71572.mp3]					ɪnˈtjuːzɪæz(ə)m	ɛnˈθu ziˌæz əm					"<span class=""ipa dipa"">ɪnˈθu·ziˌæz·əm</span>"		
diapers					fraldas	(1035)fraldas		fraldas							carve letters or designs into																										fraldas				[sound:6001-7000/thesaurus/6001-7000-thesaurus-diapers.mp3]						ˈdaɪəpə	ˈdaɪ pər, ˈdaɪ ə pər																						
shaken	<u><b>shaken</b></u>:abalada. <u><b>shaken</b></u>:sacudido. <u><b>to shaken</b></u>:abalado.	1. past participle of shake			(3)agitado,(3)abalado	(681)abalado	agitado,sacudidas,abalado	sacudidas	particípio passado de “shake”						unnerved																										abalado				[sound:6001-7000/thesaurus/6001-7000-thesaurus-shaken.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-shaken.mp3]					ʃeɪk,ˈʃeɪkən	ʃeɪk					"<span class=""ipa dipa"">ˈʃeɪ·kən</span>"																	
punched					socado,(3)perfurar	(101)deu um soco,(79)bateu,(68)perfurado,(111)socou	perfurar				"<div>1. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  socar, esmurrar, dar um soco em, dar um murro em<br>2. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  furar, perfurar<br>3. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  punçar, punçoar, puncionar<br>4. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  picar;  espicaçar<br>5. <font color=""#c7c7c7""><i><u><b> Estados Unidos da América</b></u></i></font>  conduzir (o gado) picando com aguilhão<br>6. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  (botão, tecla) carregar em;  martelar<br>1. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  soco, murro<br>2. <font color=""#c7c7c7""><i><u><b> coloquial</b></u></i></font>  energia, ímpeto, força<br>3. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  (instrumento) furador;  punção;  punceta;  sovela;  alicate de furar;  vazador;  saca-bocados<br>4. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  (bebida) ponche<br>5. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  estampador<br>6. <font color=""#c7c7c7""><i><u><b> regionalismo</b></u></i></font>  homem baixo e gordo<br>7. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  cavalo de tiro de perna curta</div>"				perforated			01. to hit somebody/something hard with your fist (= closed hand)<BR>02. to make a hole in something with a punch or some other sharp object<BR>03. to press buttons or keys on a computer, phone, etc. in order to operate it				"01. <font color=""#c7c7c7""><i>A device or machine for making holes, cuts, etc.</i></font><br><font color=""#c7c7c7""><i>Um dispositivo ou máquina para fazer furos, cortes, etc.</i></font><br><b>""A paper punch""</b><br><i>""Um ponche de papel""</i><br>"		"14. <font color=""#c7c7c7""><i>punch   (hit with fist)</i></font><br><b>""Beside himself with rage, Ben <font color=""#ff0000"">punched</font> Harry.""</b> <i><u><font color=""#aa4444"">dar um soco</font></u></i><br><i>""Fora de si e com raiva, Ben <u>socou</u> Harry.""</i><br>"	"01. <font color=""#c7c7c7""><i>to hit someone or something with your fist (= closed hand): </i></font><br><font color=""#c7c7c7""><i>bater em alguém ou algo com o punho (=mão fechada): </i></font><br><b>""He <font color=""#ff0000"">punched</font> him in the stomach. ""</b><br><i>""Ele deu-lhe um <u>murro</u> no estômago. ""</i><br>"	"01. <font color=""#c7c7c7""><i>to hit somebody/something hard with your fist (= closed hand)</i></font><br><font color=""#c7c7c7""><i>para bater em alguém / algo duro com o punho (=mão fechada)</i></font><br><b>""He was kicked and <font color=""#ff0000"">punched</font> as he lay on the ground.""</b><br><i>""Ele foi pontapeado e <u>socado</u> enquanto estava deitado no chão.""</i><br><br><b>""She <font color=""#ff0000"">punched</font> him on the nose.""</b><br><i>""Ela deu-lhe um <u>murro</u> no nariz.""</i><br><br>02. <font color=""#c7c7c7""><i>to press buttons or keys on a computer, phone, etc. in order to operate it</i></font><br><font color=""#c7c7c7""><i>pressionar botões ou teclas em um computador, telefone, etc. a fim de operá-lo</i></font><br><b>""I <font color=""#ff0000"">punched</font> the button to summon the elevator.""</b><br><i>""<u>Apertei</u> o botão para convocar o elevador.""</i>"															perfurado				[sound:6001-7000/thesaurus/6001-7000-thesaurus-punched.mp3]					(pʌntʃ)	pʌnʧ	pʌntʃ		pʌntʃ, ˈpʌntʃ				pʌntʃ																
portal	<u><b>portal</b></u>:portal,entrada,portão	1. a page on the internet that allows people to get useful information, such as news and weather, and to find other websites				(173)porta	portal		portal						hole or door in vessel																										portal																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-portal.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-portal.mp3]					pɔːtl	ˈpɔr tl, ˈpoʊr-					"<span class=""ipa dipa"">ˈpɔːr.t̬<span class=""sp dsp"">ə</span>l</span>"		
outer	<u><b>outer</b></u>:externo. <u><b>outer</b></u>:exterior,externo.	1. on the edge or surface of something			(3)externo,(3)exterior	(4297)exterior	externo,exterior	externo	externo			"<font color=""#ff0000"">exterior,externo</font>"			external, exposed																										exterior				[sound:6001-7000/thesaurus/6001-7000-thesaurus-outer.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-eus75341.mp3]					ˈaʊtə	ˈaʊ tər					"<span class=""ipa dipa"">ˈɑʊ·t̬ər</span>"																	
nazi	<u><b>nazi</b></u>:nazi,nazista.	1. a member of the National Socialist (German Workers’) Party, led by Adolf Hitler, which controlled Germany from 1933 to 1945			(3)nazista	(2534)nazista	nazista		nazista						dictatorial,dictator																										nazi																				[sound:6001-7000/cambridge/6001-7000-cambridge-nazi.mp3]					ˈnɑːtsɪ								
jewels	<u><b>jewels</b></u>:jóias.				jóias	(2998)jóias									precious stone,something, someone precious																										jóias				[sound:6001-7000/thesaurus/6001-7000-thesaurus-jewels.mp3]						ˈʤuːəl,ˈʤuːəlz	ˈdʒu əl																						
bearing	<u><b>bearing</b></u>:importância,resultado,postura,rolamento,condução,mancal.	1. to discover your exact position			rolamento	(1748)tendo,(1241)rolamento	chumaceiras,rolamento,rumo	chumaceiras,rolamento	orientar-se,achar o rumo,desorientar-se,perder o rumo,rumo,porte,conduta						person's conduct, posture,significance																										rolamento				[sound:6001-7000/thesaurus/6001-7000-thesaurus-bearing.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-bearing.mp3]					beə,ˈbe(ə)rɪŋ	ˈbɛər ɪŋ					"<span class=""ipa dipa"">ˈber.ɪŋ</span>"																	
backyard	<u><b>backyard</b></u>:quintal.	1. the area behind a house			quintal	(1918)quintal	quintal		quintal						expanse behind house																										quintal																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-backyard.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-cus00136.mp3]					ˈbækjɑːd	ˈbækˈyɑrd					"<span class=""ipa dipa"">ˌbækˈjɑrd</span>"		
whisper	<u><b>whisper</b></u>:sussurro,boato,pio. <u><b>to whisper</b></u>:sussurrar,soprar,cochichar,segredar,propalar,rumorar,fofocar.	1. to speak very quietly so that other people cannot hear			sussurro,(3)sussurrar,(3)murmúrio	(590)sussurrar	sussurrar,murmúrio,cochichar,sussurro	sussurro	sussurrar,cochichar,falar/dizer em voz baixa,sussurro			"<i><u><font color=""#aa4444"">sussurar, sussurro, murmúrio</font></u></i><br>"			rumor; information expressed in soft voice,trace, suggestion,speak softly																										sussurro				[sound:6001-7000/thesaurus/6001-7000-thesaurus-whisper.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-whisper.mp3]					ˈwɪspə	ˈʰwɪs pər, ˈwɪs pər					"<span class=""ipa dipa"">ˈhwɪs·pər</span>"																	
terrorists	<u><b>terrorists</b></u>:terroristas.				terroristas	(5194)terroristas	terroristas								subversive,radical																										terroristas																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-terrorists.mp3]						ˈterərɪst	ˈtɛr ər ɪst							
sabotage	<u><b>sabotage</b></u>:sabotagem. <u><b>to sabotage</b></u>:sabotar	1. to damage or destroy something in order to prevent an enemy from using it			(3)sabotar	(1061)sabotagem,(879)sabotar	sabotagem,sabotar		sabotar,sabotagem						damage,incapacitate, damage																										sabotagem																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-sabotage.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-sabotage.mp3]					ˈsæbətɑːʒ	ˈsæb əˌtɑʒ, ˌsæb əˈtɑʒ					"<span class=""ipa dipa"">ˈsæb·əˌtɑʒ</span>"		
pope	<u><b>pope</b></u>:papa.	1. the leader of the Roman Catholic Church			papa	(22213)papa	papa	papa	papa						head of catholic church																										papa				[sound:6001-7000/thesaurus/6001-7000-thesaurus-pope.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-pope.mp3]					pəʊp	poʊp					"<span class=""ipa dipa"">poʊp</span>"																	
pea	<u><b>pea</b></u>:ervilha.	1. a small, round, green seed that people eat as a vegetable			ervilha	(364)ervilha	ervilha		ervilha						emerald in color,droplet, blob,personal outerwear																										pea				[sound:6001-7000/thesaurus/6001-7000-thesaurus-pea.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-p.mp3]					piː	pi					"<span class=""ipa dipa"">pi</span>"																	
mock	<u><b>mock</b></u>:de imitação,simulado,falso. <u><b>mock</b></u>:gozação. <u><b>to mock</b></u>:escarnecer,zombar,caçoar,vaiar.	1. to laugh at someone in a way that is not kind			(2)falso,zombar,(2)imitação,(2)zombaria	(302)zombar	zombar,ridicularizar	zombar,ridicularizar	gozar de,caçoar de,zombar de		"<div>1. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  escarnecer (de);  fazer troça (de);  fazer pouco (de);  meter a ridículo<br>2. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  tornar inútil;  frustrar<br>3. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  ridicularizar, imitando;  macaquear, arremedar<br>4. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  desdenhar (de);  tratar com desprezo<br>5. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  enganar, iludir<br>1. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  simulado;  de preparação<br>2. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  de imitação<br>3. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  falso;  fingido<br>4. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  burlesco<br>1. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  escárnio;  zombaria;  troça;  irrisão<br>2. <font color=""#c7c7c7""><i><u><b> antiquado</b></u></i></font>  objeto de escárnio<br>3. <font color=""#c7c7c7""><i><u><b></b></u></i></font>  imitação, falsificação<br>4. <font color=""#c7c7c7""><i><u><b> Grã-Bretanha</b></u></i></font>  (educação) plural testes modelo, exames modelo, exames de preparação</div>"				artificial, fake,ridicule,mimic,deceive		01. <b>mock </b>  (make a joke of) (fazer uma piada sobre)<BR>02. <b>mock </b>  (imitate jokingly) (imitar zombando)<BR>03. <b>mock</b>  (gemstones, jewelry: imitation) (BR)<BR>04. <b>mock</b>  (reaction: feigned)<BR>05. <b>mock</b>  (person ridiculed) (figurado)<BR>06. <b>mocks</b>  informal, UK (practice exams)<BR>07. <b>mock </b>  (create a model of)<BR>08. <b>mock </b>  (disregard for authority, etc.)<BR>09. <b>mock,</b>  (imitating a historical style)<BR>10. <b>mock</b>  (food: using a substitute)<BR>11. <b>mock</b>  UK (exam: for practice)<BR>12. <b>mock</b>  (counterfeit item)<BR>13. <b>mock-up,</b>  (practice model) (em tamanho natural)	01. to laugh at somebody/something in an unkind way, especially by copying what they say or do<br>02. to show no respect for something						"01. <font color=""#c7c7c7""><i>mock   (make a joke of)&nbsp;(fazer uma piada sobre)</i></font><br><b>""The comedian <font color=""#ff0000"">mocked</font> the politician.""</b> <i><u><font color=""#aa4444"">ridicularizar, zombar</font></u></i><br><i>""O comediante ridicularizou o político.""</i><br><br>02. <font color=""#c7c7c7""><i>mock   (imitate jokingly)&nbsp;(imitar zombando)</i></font><br><b>""Kelsey <font color=""#ff0000"">mocked</font> her friend's attitude.""</b> <i><u><font color=""#aa4444"">zombar, ridicularizar</font></u></i><br><i>""Kelsey zombou da atitude do amigo dela.""</i><br><br>08. <font color=""#c7c7c7""><i>mock   (disregard for authority, etc.)</i></font><br><b>""The criminal's actions <font color=""#ff0000"">mocked</font> the establishment.""</b> <i><u><font color=""#aa4444"">zoar</font></u></i><br><i>""As ações do criminoso caçoavam do poder.""</i><br>"																	mock				[sound:6001-7000/thesaurus/6001-7000-thesaurus-mock.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-mock.mp3]				(mɒk)	mɒk	mɒk					"<span class=""ipa dipa"">mɑk</span>"	mɒk																
cuff	<u><b>cuff</b></u>:algema. <u><b>to cuff</b></u>:dar palmadas em.	1. the bottom part of a sleeve that goes around your wrist			manguito,(3)algemar	(47)algema,(177)manguito,(115)algemar,(85)punho	punho,manguito	punho	punho,barra da calça virada,dar um tapa em						beating with hands,beat with hands			01. the lower end of a coat or shirt sleeve at the wrist<br>02. handcuffs (= a pair of metal rings joined by a chain, used for holding the wrists of a prisoner together)<br>03. the bottom of the leg of a pair of trousers that has been folded over on the outside<br>04. a light hit with an open hand								"01. <font color=""#c7c7c7""><i>the lower end of a coat or shirt sleeve at the wrist</i></font><br><font color=""#c7c7c7""><i>a parte inferior de um casaco ou manga da camisa no pulso</i></font><br><b>""a collar and <font color=""#ff0000"">cuffs</font> of white lace""</b><br><i>""um colar e manga de renda branca""</i><br><br><br>02. <font color=""#c7c7c7""><i>a light hit with an open hand</i></font><br><font color=""#c7c7c7""><i>uma leve pancada com a mão aberta</i></font><br><b>""to give somebody a friendly <font color=""#ff0000"">cuff</font>""</b><br><i>""para dar a alguém um tapa amigável""</i><br><br>"															bofetada				[sound:6001-7000/thesaurus/6001-7000-thesaurus-cuff.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-cuff.mp3]				(kʌf)	kʌf	kʌf					"<span class=""ipa dipa"">kʌf</span>"																	
civilization	<u><b>civilization</b></u>:civilização.	1. the way that people live together, with laws to control their behaviour, education, and a government			civilização	(8190)civilização	civilização		civilização						culture, sophistication																										civilização																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-civilization.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-civilization.mp3]					sɪvɪlaɪˈzeɪʃn,sɪv(ə)laɪˈzeɪʃn	ˌsɪv ə ləˈzeɪ ʃən					"<span class=""ipa dipa"">ˌsɪv·ə·ləˈzeɪ·ʃən</span>"		
breeze	<u><b>breeze</b></u>:brisa,aragem. <u><b>to breeze</b></u>:esvoaçar.	1. a gentle wind			brisa	(1776)brisa	brisa		brisa						light wind,work quickly through task																										brisa				[sound:6001-7000/thesaurus/6001-7000-thesaurus-breeze.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-breeze.mp3]					briːz	briz					"<span class=""ipa dipa"">briz</span>"																	
yummy	<u><b>yummy</b></u>:delicioso,saboroso	1. If food or drink is yummy, it tastes very good.			(3)saboroso,(3)delicioso,(3)gostoso	(123)delicioso,(224)gostoso	delicioso,saboroso,gostoso		delicioso						delicious																										yummy				[sound:6001-7000/thesaurus/6001-7000-thesaurus-yummy.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-yummy.mp3]					ˈjʌmɪ	ˈyʌm i					"<span class=""ipa dipa"">ˈjʌm·i</span>"																	
woof	<u><b>woof</b></u>:au. <u><b>woof</b></u>:latido. <u><b>to woof</b></u>:latir		"01.  <font color=""#00aaff""><u>(Textiles)</font></u> a woven fabric or its texture.<BR>03.  Filling <font color=""#00aaff""><u>(def. 4)</font></u>."		trama	(18)trama,(14)au	trama					trama=(um tecido,tela;&nbsp; fio de seda grosso)			grain of material,animal yelp,charactertistics of a surface,netting,fiber,texture,strand of material,yelp,bark	Woof is the sound that a dog makes when it barks. <br>  weft<br>  a gruff barking sound of or like that of a dog <br>  to make such a sound<br> The crosswise yarns that fill the warp yarns in weaving; weft<br> A woven fabric or its texture<br> An imitation of the bark or growl of a dog<br> (of dogs) to bark or growl																									woof				[sound:6001-7000/thesaurus/6001-7000-thesaurus-woof.mp3]						wuːf	wʊf, wuf		wʊf, wuːf, wuf																				
skipper	<u><b>skipper</b></u>:comandante,capitão. <u><b>to skipper</b></u>:ser capitão de,ser comandante de. <u><b>to skipper</b></u>:amarinhar				capitão	(778)capitão	capitão								leader																										Skipper				[sound:6001-7000/thesaurus/6001-7000-thesaurus-skipper.mp3]						ˈskɪpə	ˈskɪp ər																						
rarely	<u><b>rarely</b></u>:raramente.	1. not often			(3)raramente	(6269)raramente	raramente		raramente						not often; exceptionally																										raramente																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-rarely.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-rarely.mp3]					ˈreəlɪ	ˈrɛər li					"<span class=""ipa dipa"">ˈreər·li</span>"		
rabbi	<u><b>rabbi</b></u>:rabino	1. a leader and teacher in the Jewish religion			(3)rabi,rabino	(2025)rabino	rabi,rabino	rabino	rabino						clergyman																										rabino																			[sound:6001-7000/thesaurus/6001-7000-thesaurus-rabbi.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-rabbi.mp3]					ˈræbaɪ	ˈræb aɪ					"<span class=""ipa dipa"">ˈræb·ɑɪ</span>"		
prank	<u><b>prank</b></u>:palhaçada,trote,burla,travessura,pegadinha,pirraça,peça,zoeira.	1. a trick that is intended to be funny but not to cause harm or damage			(3)brincadeira,pegadinha,(3)partida	(516)partida,(456)brincadeira	brincadeira		peça,pegadinha						practical joke; frivolity																										brincadeira				[sound:6001-7000/thesaurus/6001-7000-thesaurus-prank.mp3]	[sound:6001-7000/cambridge/6001-7000-cambridge-prank.mp3]					præŋk	præŋk																						
